State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Rhode Island,2019,07,Store and forward,All,0,0.0,
South Carolina,2019,07,Live audio/video,All,2247,1.7,
South Carolina,2019,07,Other telehealth,All,0,0.0,
South Carolina,2019,07,Remote patient monitoring,All,0,0.0,
South Carolina,2019,07,Store and forward,All,0,0.0,
South Dakota,2019,07,Live audio/video,All,376,3.1,
South Dakota,2019,07,Other telehealth,All,15,0.1,
South Dakota,2019,07,Remote patient monitoring,All,0,0.0,
South Dakota,2019,07,Store and forward,All,0,0.0,
Tennessee,2019,07,Live audio/video,All,3739,2.2,
Tennessee,2019,07,Other telehealth,All,12,0.0,
Tennessee,2019,07,Remote patient monitoring,All,16,0.0,
Tennessee,2019,07,Store and forward,All,0,0.0,
Texas,2019,07,Live audio/video,All,14645,3.1,
Texas,2019,07,Other telehealth,All,357,0.1,
Texas,2019,07,Remote patient monitoring,All,279,0.1,
Utah,2019,07,Live audio/video,All,127,0.4,Unusable
Utah,2019,07,Other telehealth,All,0,0.0,Unusable
Utah,2019,07,Store and forward,All,0,0.0,Unusable
Vermont,2019,07,Live audio/video,All,196,1.2,
Vermont,2019,07,Other telehealth,All,141,0.8,
Vermont,2019,07,Remote patient monitoring,All,0,0.0,
Vermont,2019,07,Store and forward,All,0,0.0,
Virgin Islands,2019,07,Live audio/video,All,0,0.0,
Virgin Islands,2019,07,Other telehealth,All,0,0.0,
Virgin Islands,2019,07,Remote patient monitoring,All,0,0.0,
Virgin Islands,2019,07,Store and forward,All,0,0.0,
Virginia,2019,07,Live audio/video,All,3517,2.4,
Virginia,2019,07,Store and forward,All,0,0.0,
Washington,2019,07,Live audio/video,All,10050,5.5,
Washington,2019,07,Remote patient monitoring,All,47,0.0,
Washington,2019,07,Store and forward,All,43,0.0,
West Virginia,2019,07,Live audio/video,All,1670,3.0,
West Virginia,2019,07,Remote patient monitoring,All,25,0.0,
West Virginia,2019,07,Store and forward,All,0,0.0,
Wisconsin,2019,07,Live audio/video,All,4154,3.6,
Wisconsin,2019,07,Other telehealth,All,18,0.0,
Wisconsin,2019,07,Remote patient monitoring,All,0,0.0,
Wisconsin,2019,07,Store and forward,All,0,0.0,
Wyoming,2019,07,Live audio/video,All,433,6.6,
Wyoming,2019,07,Other telehealth,All,0,0.0,
Wyoming,2019,07,Remote patient monitoring,All,0,0.0,
Wyoming,2019,07,Store and forward,All,0,0.0,
Alabama,2019,08,Live audio/video,All,2559,1.9,
Alabama,2019,08,Remote patient monitoring,All,34,0.0,
Alabama,2019,08,Store and forward,All,0,0.0,
Alaska,2019,08,Live audio/video,All,1525,6.7,
Alaska,2019,08,Other telehealth,All,0,0.0,
Alaska,2019,08,Remote patient monitoring,All,0,0.0,
Alaska,2019,08,Store and forward,All,508,2.2,
Arizona,2019,08,Live audio/video,All,117571,59.9,
Arizona,2019,08,Store and forward,All,0,0.0,
Arkansas,2019,08,Live audio/video,All,3599,3.8,
Arkansas,2019,08,Remote patient monitoring,All,15,0.0,
Arkansas,2019,08,Store and forward,All,0,0.0,
California,2019,08,Live audio/video,All,44083,3.2,
California,2019,08,Other telehealth,All,172,0.0,
California,2019,08,Remote patient monitoring,All,338,0.0,
California,2019,08,Store and forward,All,4205,0.3,
Colorado,2019,08,Live audio/video,All,2935,2.2,
Colorado,2019,08,Remote patient monitoring,All,36,0.0,
Connecticut,2019,08,Live audio/video,All,25,0.0,
Connecticut,2019,08,Other telehealth,All,11,0.0,
Connecticut,2019,08,Remote patient monitoring,All,115,0.1,
Delaware,2019,08,Live audio/video,All,1208,4.9,
Delaware,2019,08,Other telehealth,All,0,0.0,
Delaware,2019,08,Remote patient monitoring,All,0,0.0,
Delaware,2019,08,Store and forward,All,0,0.0,
District of Columbia,2019,08,Live audio/video,All,1306,4.9,
District of Columbia,2019,08,Other telehealth,All,0,0.0,
Florida,2019,08,Live audio/video,All,9028,2.0,
Florida,2019,08,Other telehealth,All,16,0.0,
Florida,2019,08,Remote patient monitoring,All,140,0.0,
Florida,2019,08,Store and forward,All,12,0.0,
Georgia,2019,08,Live audio/video,All,6962,3.2,
Georgia,2019,08,Other telehealth,All,335,0.2,
Georgia,2019,08,Remote patient monitoring,All,60,0.0,
Hawaii,2019,08,Live audio/video,All,839,2.4,
Hawaii,2019,08,Remote patient monitoring,All,0,0.0,
Idaho,2019,08,Live audio/video,All,167,0.6,
Idaho,2019,08,Other telehealth,All,0,0.0,
Idaho,2019,08,Remote patient monitoring,All,0,0.0,
Idaho,2019,08,Store and forward,All,0,0.0,
Illinois,2019,08,Live audio/video,All,1427,0.5,
Illinois,2019,08,Remote patient monitoring,All,14,0.0,
Indiana,2019,08,Live audio/video,All,3408,2.3,
Indiana,2019,08,Remote patient monitoring,All,0,0.0,
Iowa,2019,08,Live audio/video,All,5198,7.4,
Iowa,2019,08,Store and forward,All,0,0.0,
Kansas,2019,08,Live audio/video,All,2813,6.7,
Kansas,2019,08,Remote patient monitoring,All,0,0.0,
Kansas,2019,08,Store and forward,All,0,0.0,
Kentucky,2019,08,Live audio/video,All,6341,4.0,
Kentucky,2019,08,Store and forward,All,0,0.0,
Louisiana,2019,08,Live audio/video,All,5520,3.4,
Louisiana,2019,08,Remote patient monitoring,All,33,0.0,
Louisiana,2019,08,Store and forward,All,0,0.0,
Maine,2019,08,Live audio/video,All,1723,5.7,
Maine,2019,08,Other telehealth,All,0,0.0,
Maine,2019,08,Remote patient monitoring,All,14,0.0,
Maine,2019,08,Store and forward,All,0,0.0,
Maryland,2019,08,Live audio/video,All,3649,2.6,
Maryland,2019,08,Other telehealth,All,14,0.0,
Maryland,2019,08,Remote patient monitoring,All,131,0.1,
Massachusetts,2019,08,Live audio/video,All,826,0.4,
Massachusetts,2019,08,Other telehealth,All,47,0.0,
Massachusetts,2019,08,Remote patient monitoring,All,0,0.0,
Michigan,2019,08,Live audio/video,All,6078,2.5,
Michigan,2019,08,Other telehealth,All,39,0.0,
Michigan,2019,08,Remote patient monitoring,All,11,0.0,
Minnesota,2019,08,Live audio/video,All,6098,5.7,
Minnesota,2019,08,Other telehealth,All,21,0.0,
Minnesota,2019,08,Store and forward,All,12,0.0,
Mississippi,2019,08,Live audio/video,All,1540,2.1,
Mississippi,2019,08,Other telehealth,All,22,0.0,
Missouri,2019,08,Live audio/video,All,7294,7.6,
Missouri,2019,08,Remote patient monitoring,All,18,0.0,
Missouri,2019,08,Store and forward,All,15,0.0,
Montana,2019,08,Live audio/video,All,3089,10.3,
Nebraska,2019,08,Live audio/video,All,678,2.7,
Nevada,2019,08,Live audio/video,All,2538,3.7,
Nevada,2019,08,Remote patient monitoring,All,117,0.2,
Nevada,2019,08,Store and forward,All,0,0.0,
New Hampshire,2019,08,Live audio/video,All,223,1.1,
New Hampshire,2019,08,Remote patient monitoring,All,0,0.0,
New Hampshire,2019,08,Store and forward,All,0,0.0,
New Jersey,2019,08,Live audio/video,All,742,0.4,
New Jersey,2019,08,Other telehealth,All,21,0.0,
New Jersey,2019,08,Remote patient monitoring,All,230,0.1,
New Jersey,2019,08,Store and forward,All,0,0.0,
New Mexico,2019,08,Live audio/video,All,2950,3.6,
New Mexico,2019,08,Other telehealth,All,15,0.0,
New Mexico,2019,08,Remote patient monitoring,All,47,0.1,
New Mexico,2019,08,Store and forward,All,26,0.0,
New York,2019,08,Live audio/video,All,2442,0.4,
New York,2019,08,Other telehealth,All,216,0.0,
New York,2019,08,Remote patient monitoring,All,436,0.1,
New York,2019,08,Store and forward,All,47,0.0,
North Carolina,2019,08,Live audio/video,All,5260,2.3,
North Carolina,2019,08,Remote patient monitoring,All,42,0.0,
North Carolina,2019,08,Store and forward,All,0,0.0,
North Dakota,2019,08,Live audio/video,All,804,8.6,
North Dakota,2019,08,Other telehealth,All,0,0.0,
North Dakota,2019,08,Remote patient monitoring,All,0,0.0,
North Dakota,2019,08,Store and forward,All,0,0.0,
Ohio,2019,08,Live audio/video,All,8078,2.9,
Ohio,2019,08,Other telehealth,All,26,0.0,
Ohio,2019,08,Remote patient monitoring,All,80,0.0,
Oklahoma,2019,08,Live audio/video,All,2864,3.4,
Oklahoma,2019,08,Other telehealth,All,148,0.2,
Oklahoma,2019,08,Remote patient monitoring,All,18,0.0,
Oklahoma,2019,08,Store and forward,All,0,0.0,
Oregon,2019,08,Live audio/video,All,7150,6.5,
Oregon,2019,08,Other telehealth,All,19,0.0,
Oregon,2019,08,Store and forward,All,0,0.0,
Pennsylvania,2019,08,Live audio/video,All,4806,1.6,
Pennsylvania,2019,08,Other telehealth,All,24,0.0,
Pennsylvania,2019,08,Remote patient monitoring,All,27,0.0,
Pennsylvania,2019,08,Store and forward,All,12,0.0,
Puerto Rico,2019,08,Live audio/video,All,237,0.2,
Puerto Rico,2019,08,Other telehealth,All,0,0.0,
Puerto Rico,2019,08,Remote patient monitoring,All,982,0.8,
Puerto Rico,2019,08,Store and forward,All,0,0.0,
Rhode Island,2019,08,Live audio/video,All,28,0.1,
Rhode Island,2019,08,Other telehealth,All,0,0.0,
Rhode Island,2019,08,Remote patient monitoring,All,0,0.0,
Rhode Island,2019,08,Store and forward,All,0,0.0,
South Carolina,2019,08,Live audio/video,All,2263,1.7,
South Carolina,2019,08,Other telehealth,All,0,0.0,
South Carolina,2019,08,Remote patient monitoring,All,0,0.0,
South Carolina,2019,08,Store and forward,All,0,0.0,
South Dakota,2019,08,Live audio/video,All,406,3.3,
South Dakota,2019,08,Other telehealth,All,29,0.2,
South Dakota,2019,08,Remote patient monitoring,All,0,0.0,
South Dakota,2019,08,Store and forward,All,0,0.0,
Tennessee,2019,08,Live audio/video,All,4056,2.3,
Tennessee,2019,08,Other telehealth,All,17,0.0,
Tennessee,2019,08,Remote patient monitoring,All,17,0.0,
Tennessee,2019,08,Store and forward,All,0,0.0,
Texas,2019,08,Live audio/video,All,15574,3.3,
Texas,2019,08,Other telehealth,All,325,0.1,
Texas,2019,08,Remote patient monitoring,All,587,0.1,
Utah,2019,08,Live audio/video,All,129,0.4,Unusable
Utah,2019,08,Store and forward,All,0,0.0,Unusable
Vermont,2019,08,Live audio/video,All,166,1.0,
Vermont,2019,08,Other telehealth,All,135,0.8,
Vermont,2019,08,Remote patient monitoring,All,0,0.0,
Vermont,2019,08,Store and forward,All,0,0.0,
Virgin Islands,2019,08,Other telehealth,All,0,0.0,
Virgin Islands,2019,08,Remote patient monitoring,All,0,0.0,
Virgin Islands,2019,08,Store and forward,All,0,0.0,
Virginia,2019,08,Live audio/video,All,3820,2.6,
Virginia,2019,08,Store and forward,All,0,0.0,
Washington,2019,08,Live audio/video,All,9960,5.5,
Washington,2019,08,Remote patient monitoring,All,35,0.0,
Washington,2019,08,Store and forward,All,44,0.0,
West Virginia,2019,08,Live audio/video,All,1727,3.1,
West Virginia,2019,08,Remote patient monitoring,All,21,0.0,
West Virginia,2019,08,Store and forward,All,0,0.0,
Wisconsin,2019,08,Live audio/video,All,3905,3.4,
Wisconsin,2019,08,Other telehealth,All,14,0.0,
Wisconsin,2019,08,Remote patient monitoring,All,0,0.0,
Wyoming,2019,08,Live audio/video,All,488,7.5,
Wyoming,2019,08,Other telehealth,All,0,0.0,
Wyoming,2019,08,Remote patient monitoring,All,0,0.0,
Wyoming,2019,08,Store and forward,All,0,0.0,
Alabama,2019,09,Live audio/video,All,2394,1.8,
Alabama,2019,09,Remote patient monitoring,All,26,0.0,
Alabama,2019,09,Store and forward,All,0,0.0,
Alaska,2019,09,Live audio/video,All,1524,6.6,
Alaska,2019,09,Other telehealth,All,0,0.0,
Alaska,2019,09,Store and forward,All,501,2.2,
Arizona,2019,09,Live audio/video,All,101539,51.8,
Arizona,2019,09,Other telehealth,All,0,0.0,
Arizona,2019,09,Store and forward,All,0,0.0,
Arkansas,2019,09,Live audio/video,All,3460,3.6,
Arkansas,2019,09,Other telehealth,All,0,0.0,
Arkansas,2019,09,Remote patient monitoring,All,12,0.0,
Arkansas,2019,09,Store and forward,All,0,0.0,
California,2019,09,Live audio/video,All,43362,3.1,
California,2019,09,Other telehealth,All,164,0.0,
California,2019,09,Remote patient monitoring,All,398,0.0,
California,2019,09,Store and forward,All,3551,0.3,
Colorado,2019,09,Live audio/video,All,3229,2.4,
Colorado,2019,09,Remote patient monitoring,All,27,0.0,
Connecticut,2019,09,Live audio/video,All,73,0.1,
Connecticut,2019,09,Remote patient monitoring,All,229,0.2,
Delaware,2019,09,Live audio/video,All,1462,5.9,
Delaware,2019,09,Other telehealth,All,0,0.0,
Delaware,2019,09,Store and forward,All,0,0.0,
District of Columbia,2019,09,Live audio/video,All,1302,4.9,
District of Columbia,2019,09,Other telehealth,All,0,0.0,
Florida,2019,09,Live audio/video,All,9932,2.2,
Florida,2019,09,Other telehealth,All,12,0.0,
Florida,2019,09,Remote patient monitoring,All,172,0.0,
Georgia,2019,09,Live audio/video,All,7028,3.2,
Georgia,2019,09,Other telehealth,All,296,0.1,
Georgia,2019,09,Remote patient monitoring,All,48,0.0,
Hawaii,2019,09,Live audio/video,All,838,2.4,
Hawaii,2019,09,Other telehealth,All,0,0.0,
Hawaii,2019,09,Remote patient monitoring,All,0,0.0,
Hawaii,2019,09,Store and forward,All,15,0.0,
Idaho,2019,09,Live audio/video,All,462,1.6,
Idaho,2019,09,Remote patient monitoring,All,0,0.0,
Idaho,2019,09,Store and forward,All,0,0.0,
Illinois,2019,09,Live audio/video,All,1559,0.5,
Indiana,2019,09,Live audio/video,All,3108,2.1,
Indiana,2019,09,Store and forward,All,0,0.0,
Iowa,2019,09,Live audio/video,All,5015,7.1,
Iowa,2019,09,Store and forward,All,0,0.0,
Kansas,2019,09,Live audio/video,All,4913,11.8,
Kansas,2019,09,Remote patient monitoring,All,0,0.0,
Kansas,2019,09,Store and forward,All,0,0.0,
Kentucky,2019,09,Live audio/video,All,6515,4.2,
Kentucky,2019,09,Other telehealth,All,14,0.0,
Louisiana,2019,09,Live audio/video,All,5688,3.4,
Louisiana,2019,09,Remote patient monitoring,All,56,0.0,
Maine,2019,09,Live audio/video,All,2116,7.0,
Maine,2019,09,Remote patient monitoring,All,11,0.0,
Maine,2019,09,Store and forward,All,0,0.0,
Maryland,2019,09,Live audio/video,All,3473,2.4,
Maryland,2019,09,Other telehealth,All,14,0.0,
Maryland,2019,09,Remote patient monitoring,All,225,0.2,
Massachusetts,2019,09,Live audio/video,All,1001,0.5,
Massachusetts,2019,09,Other telehealth,All,48,0.0,
Michigan,2019,09,Live audio/video,All,6737,2.7,
Michigan,2019,09,Other telehealth,All,49,0.0,
Michigan,2019,09,Remote patient monitoring,All,11,0.0,
Minnesota,2019,09,Live audio/video,All,6554,6.1,
Minnesota,2019,09,Other telehealth,All,25,0.0,
Mississippi,2019,09,Live audio/video,All,1394,1.9,
Mississippi,2019,09,Other telehealth,All,15,0.0,
Mississippi,2019,09,Remote patient monitoring,All,0,0.0,
Missouri,2019,09,Live audio/video,All,7253,7.6,
Missouri,2019,09,Remote patient monitoring,All,21,0.0,
Missouri,2019,09,Store and forward,All,17,0.0,
Montana,2019,09,Live audio/video,All,3030,10.2,
Nebraska,2019,09,Live audio/video,All,720,2.8,
Nebraska,2019,09,Remote patient monitoring,All,13,0.1,
Nebraska,2019,09,Store and forward,All,0,0.0,
Nevada,2019,09,Live audio/video,All,2468,3.6,
Nevada,2019,09,Other telehealth,All,0,0.0,
Nevada,2019,09,Remote patient monitoring,All,118,0.2,
Nevada,2019,09,Store and forward,All,0,0.0,
New Hampshire,2019,09,Live audio/video,All,301,1.5,
New Hampshire,2019,09,Remote patient monitoring,All,0,0.0,
New Hampshire,2019,09,Store and forward,All,0,0.0,
New Jersey,2019,09,Live audio/video,All,771,0.4,
New Jersey,2019,09,Other telehealth,All,20,0.0,
New Jersey,2019,09,Remote patient monitoring,All,204,0.1,
New Jersey,2019,09,Store and forward,All,0,0.0,
New Mexico,2019,09,Live audio/video,All,2846,3.4,
New Mexico,2019,09,Other telehealth,All,12,0.0,
New Mexico,2019,09,Remote patient monitoring,All,48,0.1,
New Mexico,2019,09,Store and forward,All,18,0.0,
New York,2019,09,Live audio/video,All,2597,0.4,
New York,2019,09,Other telehealth,All,190,0.0,
New York,2019,09,Remote patient monitoring,All,562,0.1,
New York,2019,09,Store and forward,All,76,0.0,
North Carolina,2019,09,Live audio/video,All,5146,2.2,
North Carolina,2019,09,Remote patient monitoring,All,40,0.0,
North Dakota,2019,09,Live audio/video,All,964,10.3,
North Dakota,2019,09,Other telehealth,All,0,0.0,
North Dakota,2019,09,Store and forward,All,0,0.0,
Ohio,2019,09,Live audio/video,All,8022,2.9,
Ohio,2019,09,Other telehealth,All,30,0.0,
Ohio,2019,09,Remote patient monitoring,All,126,0.0,
Oklahoma,2019,09,Live audio/video,All,2733,3.3,
Oklahoma,2019,09,Other telehealth,All,101,0.1,
Oklahoma,2019,09,Remote patient monitoring,All,22,0.0,
Oklahoma,2019,09,Store and forward,All,0,0.0,
Oregon,2019,09,Live audio/video,All,6874,6.2,
Oregon,2019,09,Other telehealth,All,17,0.0,
Pennsylvania,2019,09,Live audio/video,All,4304,1.5,
Pennsylvania,2019,09,Other telehealth,All,27,0.0,
Pennsylvania,2019,09,Remote patient monitoring,All,27,0.0,
Puerto Rico,2019,09,Live audio/video,All,206,0.2,
Puerto Rico,2019,09,Other telehealth,All,0,0.0,
Puerto Rico,2019,09,Remote patient monitoring,All,966,0.8,
Puerto Rico,2019,09,Store and forward,All,0,0.0,
Rhode Island,2019,09,Live audio/video,All,35,0.1,
Rhode Island,2019,09,Other telehealth,All,0,0.0,
Rhode Island,2019,09,Remote patient monitoring,All,0,0.0,
South Carolina,2019,09,Live audio/video,All,2165,1.7,
South Carolina,2019,09,Other telehealth,All,0,0.0,
South Carolina,2019,09,Remote patient monitoring,All,0,0.0,
South Carolina,2019,09,Store and forward,All,0,0.0,
South Dakota,2019,09,Live audio/video,All,438,3.6,
South Dakota,2019,09,Other telehealth,All,21,0.2,
South Dakota,2019,09,Remote patient monitoring,All,0,0.0,
South Dakota,2019,09,Store and forward,All,0,0.0,
Tennessee,2019,09,Live audio/video,All,4154,2.4,
Texas,2019,09,Live audio/video,All,15404,3.3,
Texas,2019,09,Other telehealth,All,301,0.1,
Texas,2019,09,Remote patient monitoring,All,369,0.1,
Utah,2019,09,Live audio/video,All,167,0.5,Unusable
Utah,2019,09,Other telehealth,All,0,0.0,Unusable
Utah,2019,09,Store and forward,All,0,0.0,Unusable
Vermont,2019,09,Live audio/video,All,198,1.2,
Vermont,2019,09,Other telehealth,All,162,1.0,
Vermont,2019,09,Remote patient monitoring,All,0,0.0,
Vermont,2019,09,Store and forward,All,0,0.0,
Virgin Islands,2019,09,Live audio/video,All,0,0.0,
Virgin Islands,2019,09,Other telehealth,All,0,0.0,
Virgin Islands,2019,09,Remote patient monitoring,All,0,0.0,
Virgin Islands,2019,09,Store and forward,All,0,0.0,
Virginia,2019,09,Live audio/video,All,4042,2.7,
Virginia,2019,09,Other telehealth,All,16,0.0,
Virginia,2019,09,Store and forward,All,0,0.0,
Washington,2019,09,Live audio/video,All,9944,5.5,
Washington,2019,09,Remote patient monitoring,All,51,0.0,
Washington,2019,09,Store and forward,All,58,0.0,
West Virginia,2019,09,Live audio/video,All,2140,3.9,
West Virginia,2019,09,Other telehealth,All,0,0.0,
West Virginia,2019,09,Remote patient monitoring,All,25,0.0,
Wisconsin,2019,09,Live audio/video,All,4035,3.5,
Wisconsin,2019,09,Other telehealth,All,15,0.0,
Wisconsin,2019,09,Remote patient monitoring,All,0,0.0,
Wisconsin,2019,09,Store and forward,All,0,0.0,
Wyoming,2019,09,Live audio/video,All,498,7.7,
Wyoming,2019,09,Other telehealth,All,0,0.0,
Wyoming,2019,09,Store and forward,All,0,0.0,
Alabama,2019,10,Live audio/video,All,2435,1.9,
Alabama,2019,10,Remote patient monitoring,All,60,0.0,
Alabama,2019,10,Store and forward,All,0,0.0,
Alaska,2019,10,Live audio/video,All,1660,7.2,
Alaska,2019,10,Other telehealth,All,0,0.0,
Alaska,2019,10,Remote patient monitoring,All,0,0.0,
Alaska,2019,10,Store and forward,All,585,2.5,
Arizona,2019,10,Live audio/video,All,122682,62.5,
Arizona,2019,10,Other telehealth,All,0,0.0,
Arizona,2019,10,Remote patient monitoring,All,14,0.0,
Arkansas,2019,10,Live audio/video,All,3674,3.8,
Arkansas,2019,10,Other telehealth,All,0,0.0,
Arkansas,2019,10,Remote patient monitoring,All,15,0.0,
Arkansas,2019,10,Store and forward,All,0,0.0,
California,2019,10,Live audio/video,All,47818,3.5,
California,2019,10,Other telehealth,All,221,0.0,
California,2019,10,Remote patient monitoring,All,485,0.0,
California,2019,10,Store and forward,All,3620,0.3,
Colorado,2019,10,Live audio/video,All,3420,2.6,
Colorado,2019,10,Remote patient monitoring,All,35,0.0,
Connecticut,2019,10,Live audio/video,All,117,0.1,
Connecticut,2019,10,Remote patient monitoring,All,248,0.3,
Delaware,2019,10,Live audio/video,All,1533,6.2,
Delaware,2019,10,Other telehealth,All,0,0.0,
Delaware,2019,10,Store and forward,All,0,0.0,
District of Columbia,2019,10,Live audio/video,All,1569,5.9,
District of Columbia,2019,10,Other telehealth,All,0,0.0,
Florida,2019,10,Live audio/video,All,11690,2.6,
Florida,2019,10,Remote patient monitoring,All,194,0.0,
Georgia,2019,10,Live audio/video,All,8598,3.9,
Georgia,2019,10,Other telehealth,All,292,0.1,
Georgia,2019,10,Remote patient monitoring,All,79,0.0,
Hawaii,2019,10,Live audio/video,All,912,2.6,
Hawaii,2019,10,Remote patient monitoring,All,0,0.0,
Hawaii,2019,10,Store and forward,All,11,0.0,
Idaho,2019,10,Live audio/video,All,647,2.2,
Idaho,2019,10,Remote patient monitoring,All,0,0.0,
Idaho,2019,10,Store and forward,All,0,0.0,
Illinois,2019,10,Live audio/video,All,1879,0.6,
Indiana,2019,10,Live audio/video,All,4020,2.7,
Indiana,2019,10,Store and forward,All,0,0.0,
Iowa,2019,10,Live audio/video,All,5598,7.9,
Iowa,2019,10,Remote patient monitoring,All,11,0.0,
Iowa,2019,10,Store and forward,All,0,0.0,
Kansas,2019,10,Live audio/video,All,5471,13.1,
Kansas,2019,10,Other telehealth,All,0,0.0,
Kansas,2019,10,Remote patient monitoring,All,0,0.0,
Kansas,2019,10,Store and forward,All,0,0.0,
Kentucky,2019,10,Live audio/video,All,7855,5.0,
Kentucky,2019,10,Store and forward,All,55,0.0,
Louisiana,2019,10,Live audio/video,All,6447,3.9,
Louisiana,2019,10,Remote patient monitoring,All,74,0.0,
Maine,2019,10,Live audio/video,All,2421,8.0,
Maine,2019,10,Other telehealth,All,12,0.0,
Maine,2019,10,Remote patient monitoring,All,13,0.0,
Maine,2019,10,Store and forward,All,0,0.0,
Maryland,2019,10,Live audio/video,All,4213,3.0,
Maryland,2019,10,Other telehealth,All,15,0.0,
Maryland,2019,10,Remote patient monitoring,All,261,0.2,
Maryland,2019,10,Store and forward,All,0,0.0,
Massachusetts,2019,10,Live audio/video,All,1186,0.6,
Massachusetts,2019,10,Other telehealth,All,37,0.0,
Michigan,2019,10,Live audio/video,All,7293,3.0,
Michigan,2019,10,Other telehealth,All,81,0.0,
Minnesota,2019,10,Live audio/video,All,7962,7.4,
Minnesota,2019,10,Other telehealth,All,31,0.0,
Mississippi,2019,10,Live audio/video,All,1377,1.9,
Mississippi,2019,10,Other telehealth,All,21,0.0,
Missouri,2019,10,Live audio/video,All,8307,8.7,
Missouri,2019,10,Other telehealth,All,14,0.0,
Missouri,2019,10,Remote patient monitoring,All,24,0.0,
Missouri,2019,10,Store and forward,All,18,0.0,
Montana,2019,10,Live audio/video,All,3370,11.4,
Montana,2019,10,Store and forward,All,0,0.0,
Nebraska,2019,10,Live audio/video,All,796,3.1,
Nebraska,2019,10,Remote patient monitoring,All,20,0.1,
Nebraska,2019,10,Store and forward,All,0,0.0,
Nevada,2019,10,Live audio/video,All,2817,4.1,
Nevada,2019,10,Other telehealth,All,0,0.0,
Nevada,2019,10,Remote patient monitoring,All,116,0.2,
Nevada,2019,10,Store and forward,All,0,0.0,
New Hampshire,2019,10,Live audio/video,All,286,1.4,
New Hampshire,2019,10,Remote patient monitoring,All,0,0.0,
New Hampshire,2019,10,Store and forward,All,0,0.0,
New Jersey,2019,10,Live audio/video,All,871,0.5,
New Jersey,2019,10,Other telehealth,All,32,0.0,
New Jersey,2019,10,Remote patient monitoring,All,220,0.1,
New Mexico,2019,10,Live audio/video,All,3671,4.4,
New Mexico,2019,10,Other telehealth,All,12,0.0,
New Mexico,2019,10,Remote patient monitoring,All,42,0.1,
New Mexico,2019,10,Store and forward,All,22,0.0,
New York,2019,10,Live audio/video,All,3005,0.4,
New York,2019,10,Other telehealth,All,252,0.0,
New York,2019,10,Remote patient monitoring,All,547,0.1,
New York,2019,10,Store and forward,All,100,0.0,
North Carolina,2019,10,Live audio/video,All,5971,2.6,
North Carolina,2019,10,Remote patient monitoring,All,46,0.0,
North Carolina,2019,10,Store and forward,All,0,0.0,
North Dakota,2019,10,Live audio/video,All,1188,12.7,
North Dakota,2019,10,Other telehealth,All,0,0.0,
North Dakota,2019,10,Store and forward,All,0,0.0,
Ohio,2019,10,Live audio/video,All,9608,3.4,
Ohio,2019,10,Other telehealth,All,35,0.0,
Ohio,2019,10,Remote patient monitoring,All,130,0.0,
Oklahoma,2019,10,Live audio/video,All,3312,4.0,
Oklahoma,2019,10,Other telehealth,All,118,0.1,
Oklahoma,2019,10,Remote patient monitoring,All,26,0.0,
Oklahoma,2019,10,Store and forward,All,0,0.0,
Oregon,2019,10,Live audio/video,All,7971,7.2,
Oregon,2019,10,Other telehealth,All,19,0.0,
Pennsylvania,2019,10,Live audio/video,All,4800,1.6,
Pennsylvania,2019,10,Other telehealth,All,28,0.0,
Pennsylvania,2019,10,Remote patient monitoring,All,25,0.0,
Pennsylvania,2019,10,Store and forward,All,14,0.0,
Puerto Rico,2019,10,Live audio/video,All,227,0.2,
Puerto Rico,2019,10,Other telehealth,All,0,0.0,
Puerto Rico,2019,10,Remote patient monitoring,All,1041,0.8,
Puerto Rico,2019,10,Store and forward,All,0,0.0,
Rhode Island,2019,10,Live audio/video,All,60,0.2,
Rhode Island,2019,10,Other telehealth,All,0,0.0,
Rhode Island,2019,10,Remote patient monitoring,All,0,0.0,
South Carolina,2019,10,Live audio/video,All,2771,2.1,
South Carolina,2019,10,Other telehealth,All,0,0.0,
South Carolina,2019,10,Store and forward,All,0,0.0,
South Dakota,2019,10,Live audio/video,All,449,3.7,
South Dakota,2019,10,Other telehealth,All,35,0.3,
South Dakota,2019,10,Remote patient monitoring,All,0,0.0,
South Dakota,2019,10,Store and forward,All,0,0.0,
Tennessee,2019,10,Live audio/video,All,4258,2.5,
Tennessee,2019,10,Other telehealth,All,11,0.0,
Tennessee,2019,10,Remote patient monitoring,All,13,0.0,
Texas,2019,10,Live audio/video,All,18017,3.9,
Texas,2019,10,Other telehealth,All,322,0.1,
Texas,2019,10,Remote patient monitoring,All,410,0.1,
Texas,2019,10,Store and forward,All,14,0.0,
Utah,2019,10,Live audio/video,All,248,0.8,Unusable
Utah,2019,10,Store and forward,All,0,0.0,Unusable
Vermont,2019,10,Live audio/video,All,179,1.1,
Vermont,2019,10,Other telehealth,All,174,1.0,
Vermont,2019,10,Remote patient monitoring,All,0,0.0,
Vermont,2019,10,Store and forward,All,0,0.0,
Virgin Islands,2019,10,Live audio/video,All,0,0.0,
Virgin Islands,2019,10,Other telehealth,All,0,0.0,
Virgin Islands,2019,10,Remote patient monitoring,All,0,0.0,
Virgin Islands,2019,10,Store and forward,All,0,0.0,
Virginia,2019,10,Live audio/video,All,4556,3.0,
Virginia,2019,10,Store and forward,All,0,0.0,
